Project Name,Project Version,Project Author,Project License,Library Name,Library Version,Library Type,Library Author,Library License
lodash,4.17.21,NA,MIT,babel-plugin-transform-es2015-block-scoped-functions,6.22.0,library,NA,MIT
lodash,4.17.21,NA,MIT,babel-plugin-transform-es2015-block-scoping,6.26.0,library,NA,MIT
lodash,4.17.21,NA,MIT,lodash,4.17.14,library,John-David Dalton,MIT
lodash,4.17.21,NA,MIT,babel-plugin-transform-es2015-classes,6.24.1,library,NA,MIT
lodash,4.17.21,NA,MIT,babel-plugin-transform-es2015-computed-properties,6.24.1,library,NA,MIT
lodash,4.17.21,NA,MIT,babel-plugin-transform-es2015-destructuring,6.23.0,library,NA,MIT
lodash,4.17.21,NA,MIT,babel-plugin-transform-es2015-duplicate-keys,6.24.1,library,NA,MIT
lodash,4.17.21,NA,MIT,babel-plugin-transform-es2015-for-of,6.23.0,library,NA,MIT
lodash,4.17.21,NA,MIT,babel-plugin-transform-es2015-function-name,6.24.1,library,NA,MIT
lodash,4.17.21,NA,MIT,babel-plugin-transform-es2015-literals,6.22.0,library,NA,MIT
lodash,4.17.21,NA,MIT,babel-plugin-transform-es2015-modules-amd,6.24.1,library,NA,MIT
lodash,4.17.21,NA,MIT,babel-plugin-transform-es2015-modules-commonjs,6.26.0,library,NA,MIT
lodash,4.17.21,NA,MIT,babel-plugin-transform-es2015-modules-systemjs,6.24.1,library,NA,MIT
lodash,4.17.21,NA,MIT,babel-plugin-transform-es2015-modules-umd,6.24.1,library,NA,MIT
lodash,4.17.21,NA,MIT,babel-plugin-transform-es2015-object-super,6.24.1,library,NA,MIT
lodash,4.17.21,NA,MIT,babel-plugin-transform-es2015-parameters,6.24.1,library,NA,MIT
lodash,4.17.21,NA,MIT,babel-plugin-transform-es2015-shorthand-properties,6.24.1,library,NA,MIT
lodash,4.17.21,NA,MIT,babel-plugin-transform-es2015-spread,6.22.0,library,NA,MIT
lodash,4.17.21,NA,MIT,babel-plugin-transform-es2015-sticky-regex,6.24.1,library,NA,MIT
lodash,4.17.21,NA,MIT,babel-plugin-transform-es2015-template-literals,6.22.0,library,NA,MIT
