Project Name,Project Version,Project Author,Project License,Library Name,Library Version,Library Type,Library Author,Library License
bcrypt,6.0.0,Nick Campbell,MIT,error-ex,1.3.2,library,NA,MIT
bcrypt,6.0.0,Nick Campbell,MIT,json-parse-even-better-errors,2.3.1,library,Kat Marchán,MIT
bcrypt,6.0.0,Nick Campbell,MIT,lines-and-columns,1.2.4,library,Brian Donovan,MIT
bcrypt,6.0.0,Nick Campbell,MIT,normalize-path,3.0.0,library,Jon Schlinkert,MIT
bcrypt,6.0.0,Nick Campbell,MIT,bser,2.1.1,library,Wez Furlong,Apache-2.0
bcrypt,6.0.0,Nick Campbell,MIT,makeerror,1.0.12,library,Naitik Shah,BSD-3-Clause
bcrypt,6.0.0,Nick Campbell,MIT,helper-validator-identifier,7.25.9,library,The Babel Team,MIT
bcrypt,6.0.0,Nick Campbell,MIT,js-tokens,4.0.0,library,Simon Lydell,MIT
bcrypt,6.0.0,Nick Campbell,MIT,picocolors,1.1.1,library,Alexey Raspopov,ISC
bcrypt,6.0.0,Nick Campbell,MIT,escape-string-regexp,2.0.0,library,Sindre Sorhus,MIT
bcrypt,6.0.0,Nick Campbell,MIT,is-core-module,2.16.1,library,Jordan Harband,MIT
bcrypt,6.0.0,Nick Campbell,MIT,path-parse,1.0.7,library,Javier Blanco,MIT
bcrypt,6.0.0,Nick Campbell,MIT,supports-preserve-symlinks-flag,1.0.0,library,Jordan Harband,MIT
bcrypt,6.0.0,Nick Campbell,MIT,detect-newline,3.1.0,library,Sindre Sorhus,MIT
bcrypt,6.0.0,Nick Campbell,MIT,buffer-from,1.1.2,library,NA,MIT
bcrypt,6.0.0,Nick Campbell,MIT,fake-timers,10.3.0,library,Christian Johansen,BSD-3-Clause
bcrypt,6.0.0,Nick Campbell,MIT,callsites,3.1.0,library,Sindre Sorhus,MIT
bcrypt,6.0.0,Nick Campbell,MIT,gen-mapping,0.3.8,library,Justin Ridgewell,MIT
bcrypt,6.0.0,Nick Campbell,MIT,jsesc,3.1.0,library,Mathias Bynens,MIT
bcrypt,6.0.0,Nick Campbell,MIT,helper-string-parser,7.25.9,library,The Babel Team,MIT
bcrypt,6.0.0,Nick Campbell,MIT,plugin-syntax-async-generators,7.8.4,library,NA,MIT
bcrypt,6.0.0,Nick Campbell,MIT,plugin-syntax-bigint,7.8.3,library,NA,MIT
bcrypt,6.0.0,Nick Campbell,MIT,plugin-syntax-class-properties,7.12.13,library,NA,MIT
bcrypt,6.0.0,Nick Campbell,MIT,plugin-syntax-class-static-block,7.14.5,library,The Babel Team,MIT
bcrypt,6.0.0,Nick Campbell,MIT,plugin-syntax-import-attributes,7.26.0,library,The Babel Team,MIT
bcrypt,6.0.0,Nick Campbell,MIT,plugin-syntax-import-meta,7.10.4,library,NA,MIT
bcrypt,6.0.0,Nick Campbell,MIT,plugin-syntax-json-strings,7.8.3,library,NA,MIT
bcrypt,6.0.0,Nick Campbell,MIT,plugin-syntax-logical-assignment-operators,7.10.4,library,NA,MIT
bcrypt,6.0.0,Nick Campbell,MIT,plugin-syntax-nullish-coalescing-operator,7.8.3,library,NA,MIT
bcrypt,6.0.0,Nick Campbell,MIT,plugin-syntax-numeric-separator,7.10.4,library,NA,MIT
bcrypt,6.0.0,Nick Campbell,MIT,plugin-syntax-object-rest-spread,7.8.3,library,NA,MIT
bcrypt,6.0.0,Nick Campbell,MIT,plugin-syntax-optional-catch-binding,7.8.3,library,NA,MIT
bcrypt,6.0.0,Nick Campbell,MIT,plugin-syntax-optional-chaining,7.8.3,library,NA,MIT
